DEA_CODE;DEA_NOM_COMMERCE;ADRESSE_LIVRAISON;DEA_CODE_POSTAL_LIVRAISON;DEA_COMMUNE_LIVRAISON;INSEE_LIVRAISON;X_GEOCODAGE;Y_GEOCODAGE;TCO_LIBELLE
530104;La Passion De Lire;62   rue Gabriel Péri;91300;Massy;91377;595546,337330;2414581,004252;librairie
530105;Le Balto;2   place de L'Église;91430;Igny;91312;591869,226015;2416028,949912;tabac
530106;Le Marigny;7   place Lucien Boilleau;91420;Morangis;91432;599909,244741;2411991,879167;café tabac
530107;  ;67   avenue de Bourg la Reine;92330;Sceaux;92071;597748,185000;2420730,761000;tabac presse
530108;Les Deux Rivières;10   allée Albert Thomas;91300;Massy;91377;594517,056941;2415173,047951;presse
530109;Tabac Du Parc ;25   avenue Reille;75014;Paris 14e;75114;599946,059655;2425089,458987;café tabac
530110;Le Petit Chambord;149   avenue du général Leclerc;92340;Bourg-la-Reine;92014;598339,776445;2419699,926737;café tabac
530111;Le Calumet;36   Av.mazarin;91380;chilly mazarin;91161;598346,900000;2411907,700000;tabac librairie
530112;L‘acrostiche;1   rue Sully Prud'Homme;92320;Châtillon;92020;596921,275681;2423455,500000;librairie
530113;Le Rond Point;18   place Jean Jaurès;92120;Montrouge;92049;598145,046081;2424182,153919;tabac
530114;Tabac Du Clos;2   boulevard du colonel Fabien;92240;Malakoff;92046;595718,353648;2423978,768868;tabac
530115;  ;/   place du général de Gaulle;92260;Fontenay-aux-Roses;92032;596382,454717;2421503,705651;presse
530116;Tabac Le Verdon;127   avenue Verdier;92120;Montrouge;92049;597750,089000;2424206,983000;tabac loto
530117;Librairie Du Centre;79   avenue de la République;92120;Montrouge;92049;598611,482339;2424104,715194;librairie
530118;  ;19   rue du Paradis;92260;Fontenay-aux-Roses;92032;597195,963000;2420819,247000;librairie
530119;Le Fresnay;106   avenue Ravera;92220;Bagneux;92007;598007,973000;2422501,235000;café tabac
530120;  ;99   Av. de la Division Leclerc;92290;Châtenay-Malabry;92019;596011,073639;2418228,465636;café tabac
530121;  ;3   place de L'Église;92260;Fontenay-aux-Roses;92032;596576,593000;2421367,140000;tabac librairie
530122;Le Jean Nicot;432   avenue de la Division Leclerc;92290;Châtenay-Malabry;92019;593776,167314;2418880,107834;café tabac
530123;Les Brugnauts;10   place des Brugnauts;92220;Bagneux;92007;597386,738896;2421278,148875;tabac loto
530124;La Civette;4   rue Jean-Pierre Timbaud;92320;Châtillon;92020;596365,835306;2422622,466329;tabac loto
530125;  ;2   rue Maurice Bouchor;92240;Malakoff;92046;596170,200000;2423727,300000;tabac librairie
530126;L'Avenir;41   rue Béranger;92320;Châtillon;92020;596007,439000;2423053,637000;café tabac
530127;Le Tom Tip;127   rue Paul Vaillant-Couturier;92240;Malakoff;92046;596768,650000;2424245,400000;tabac
530128;Le Bretagne;2   Rue de la République;92220;Bagneux;92007;597465,404571;2421950,050950;tabac librairie
530129;  ;43   avenue Henri Barbusse;92220;Bagneux;92007;598498,021000;2422596,323000;tabac presse
530130;Hôtel Du Parc;5   avenue de la Division Leclerc;92290;Châtenay-Malabry;92019;596610,279558;2418106,049832;tabac loto
530131;A la découverte de..;188   avenue aristide briand;92220;Bagneux;92007;598871,456518;2421798,517377;librairie
530132;La Tabatière;28   rue Esther Cordier;92320;Châtillon;92020;596697,218521;2423331,380691;tabac
530133;Le Monde en Marche;60   avenue de paris;92320;Châtillon;92020;596746,947872;2423075,230925;presse
530135;  La Civette;6   rue Racine;75006;Paris 6e;75106;600319,461671;2427969,370668;tabac
530136;Le Mouton Qui Fume;34   rue François Mouthon;91380;chilly mazarin;91161;598534,616523;2411686,962426;tabac librairie
530137;Le Cristal;1   Square Henri Sellier;92290;Châtenay-Malabry;92019;593851,361726;2418427,882503;librairie
530138;LibraireGardan;5   place Léon Gambetta;94200;Ivry-sur-Seine;94041;604821,681594;2424010,022990;librairie
530139;Tabac de La Sorbonne;7   place de la Sorbonne;75005;Paris 5e;75105;600377,641945;2427816,716611;café tabac
530140;  La Corona;21   boulevard saint-Michel;75005;Paris 5e;75105;600489,747177;2428117,176861;tabac
530141;  Le Tabarium;27   avenue des Gobelins;75013;Paris 13e;75113;601138,421901;2426464,018920;tabac loto
530142;  Le Celtique;25   boulevard Auguste Blanqui;75013;Paris 13e;75113;601197,864586;2425777,451844;café tabac
530143;  Le Mistral;7   rue Marivaux;75002;Paris 2e;75102;600070,142894;2430279,671556;café tabac
530144;Le Havane;102   rue Montorgeuil;75002;Paris 2e;75102;600780,584000;2429779,056000;café tabac
530145;Tabac Presse Loto;10   place Pinel;75013;Paris 13e;75113;601855,503802;2426119,090223;tabac presse
530146;Le Rond-Point ;123   rue Monge;75005;Paris 5e;75105;601041,015481;2426683,096735;café tabac
530147;  l'Etincelle;82   boulevard Paul Vaillant-Coutur;94200;Ivry-sur-Seine;94041;604621,385332;2424277,273668;café tabac
530148;  l'Escale;14   avenue de Verdun;94200;Ivry-sur-Seine;94041;602304,668323;2424179,744048;café tabac
530149;Le Dôme De Rungis;2   place de Rungis;75013;Paris 13e;75113;600780,241953;2424878,214760;café tabac
530150;Tabac Du Châtelet;8   rue saint-Denis;75001;Paris 1er;75101;600799,844497;2428922,268122;café tabac
530151;Le Longchamp;34   avenue de Verdun;94200;Ivry-sur-Seine;94041;602484,089432;2423838,646122;café tabac
530152;  ;156   rue de Tolbiac;75013;Paris 13e;75113;601307,858000;2425293,777000;librairie
530153;Le Marigny;86   boulevard de Port-Royal;75005;Paris 5e;75105;600231,097000;2426725,100000;café tabac
530154;  Le Lucky;65   rue d'Aboukir;75002;Paris 2e;75102;600718,848000;2429917,550000;café tabac
530155;Le Ventadour;46   rue des Petits-Champs;75002;Paris 2e;75102;599857,000000;2429883,695000;café tabac
530156;Etcetera;10   rue des Halles;75001;Paris 1er;75101;600754,478000;2429039,234000;tabac
530157;Tabac Des Sports;35   avenue de la porte de Choisy;75013;Paris 13e;75113;602085,809040;2424599,910643;café tabac
530158;  ;129   boulevard Masséna;75013;Paris 13e;75113;601873,150967;2424535,475578;café tabac
530159;Yen Presse;215   rue de Tolbiac;75013;Paris 13e;75113;600763,300000;2425259,000000;presse
530160;Mokafée;125   boulevard Paul Vaillant-Coutur;94200;Ivry-sur-Seine;94041;604814,704675;2424027,177672;café tabac
530161;Tabac Des Capucines;12   rue des Capucines;75001;Paris 1er;75101;599473,109122;2430069,289179;café tabac
530162;  ;81   boulevard de Brandebourg;94200;Ivry-sur-Seine;94041;604057,658490;2424019,140803;café tabac
530164;Vélocivette;22   rue Turbigo;75002;Paris 2e;75102;601043,452033;2429547,094023;tabac
530165;Maison de la Terre;7   rue Elsa Morante;75013;Paris 13e;75113;603349,011000;2425583,426000;librairie
530166;La Glacière;89   rue de la Glacière;75013;Paris 13e;75113;600506,175000;2425656,313000;tabac librairie
530167;Le MONGE;77   rue Monge;75005;Paris 5e;75105;601149,250000;2427166,600000;café tabac
530168;Le Parmentier;2   avenue de la République;94200;Ivry-sur-Seine;94041;604062,494431;2423191,567546;tabac loto
530169;LE Pt FLORE;6   rue Croix des Petits Champs;75001;Paris 1er;75101;600204,133083;2429358,999136;café tabac
530170;KIOSQUE;1   place Colette;75001;Paris 1er;75101;599926,203000;2429426,837000;presse
530171;;54   boulevard saint-Germain;75005;Paris 5e;75105;600947,510000;2427946,587000;civette
530172;Tante Lapin;83   rue Bobillot;75013;Paris 13e;75113;600990,650000;2425229,650000;librairie
530173;Le Naja;56   avenue des Gobelins;75013;Paris 13e;75113;601283,559000;2426151,783600;café tabac
530174;Tabac Cafe De L'Arr;16   rue du docteur Gosselin;94230;Cachan;94016;599408,180714;2422323,631247;café tabac
530175;Les Tanneurs;2 Bis   Allées des Tanneurs;94250;Gentilly;94037;601240,624838;2424139,494790;presse
530176;Le Mariland;147   rue du Chevaleret;75013;Paris 13e;75113;602572,501000;2425999,599000;café tabac
530177;Civette De Lacoupole;3   place des Marseillais;94220;Charenton-le-Pont;94018;605986,235467;2424482,514667;tabac
530178;Le Brazza;123   avenue Aristide Briand;94110;Arcueil;94003;599096,397000;2422630,163000;café tabac
530179;Tabac De La Plaine;4   rue François Villon;94230;Cachan;94016;599636,098386;2420815,674122;tabac librairie
530180;Le Gallia;54   avenue Raspail;94250;Gentilly;94037;600918,113900;2423957,857300;café tabac
530181;A La Croix D'Arcuei;71   avenue Aristide Briand;94110;Arcueil;94003;599202,027783;2423034,056393;café tabac
530182; Le Mirbel;4   rue de Mirbel;75005;Paris 5e;75105;601129,853861;2426942,103351;café tabac
530183; L'Ariel;242   rue de Tolbiac;75013;Paris 13e;75113;600408,633000;2425335,598000;café tabac
530184; Le Bac Saint-Michel;97   Bd St-Michel;75005;Paris 5e;75105;600205,280083;2427354,818483;café tabac
530185; Arago;53   Bd Arago;75013;Paris 13e;75113;600622,979000;2426287,681000;café tabac
530186;  L'Arche 13;82   Bd Masséna;75013;Paris 13e;75113;602331,335698;2424768,794124;café tabac
530187;Le Mogador;197   rue de Paris;94220;Charenton-le-Pont;94018;604822,622200;2425618,609400;café tabac
530188;Librairie Du Parc;13   Av. de la Division Leclerc;94230;Cachan;94016;599465,042876;2420860,110058;café tabac
530189;Le Jeanne d' Arc;2   rue Jeanne d'Arc;75013;Paris 13e;75113;602449,643000;2425587,905000;café tabac
530190;A Jean Nicot;173   rue Saint-Honoré;75001;Paris 1er;75101;599807,084000;2429517,897800;café tabac
530191;Le Café Frappé;95   rue Montmartre;75002;Paris 2e;75102;600526,850000;2429960,450000;café tabac
530192;BLANQUI 13;85   AUGUSTE BLANQUI;75013;Paris 13e;75113;600778,129000;2425735,570250;librairie
530193;Le Chaperon Vert;13   Première avenue (cité Chaperon;94110;Arcueil;94003;599824,951000;2423602,248000;tabac librairie
530194;La Bouffarde;124   rue de Tolbiac;75013;Paris 13e;75113;601720,946080;2425309,135156;tabac
530195;la tabatiere;17   boulevard Montmartre;75002;Paris 2e;75102;600343,327500;2430385,891000;tabac loto
530196;SNC les oliviers ;66   rue Claude Bernard;75005;Paris 5e;75105;600727,143336;2426863,691332;tabac presse
530197;Tabac Anaïs;12   Bd . Vincent AURIOL;75013;Paris 13e;75113;602656,102527;2426530,135930;tabac loto
530198;Page Massena 13;96   Bd Massena;75013;Paris 13e;75113;602253,531530;2424729,486038;tabac loto
530199;Tabac de la Gare;67   Av. du Mal de LATTRE de TASSIG;94140;Alfortville;94002;606567,589142;2422621,029615;café tabac
530200;Korum-Café;12   Neuve Tolbiac;75013;Paris 13e;75113;603111,113069;2425946,166791;café tabac
530201;Café Lilou;62   Bd du Port Royal.;75005;Paris 5e;75105;600661,851000;2426584,812000;café tabac
530202;Les Sport;96   Av. de Verdun. 94200 ;94200;Ivry-sur-Seine;94041;602828,025899;2423167,548086;café tabac
530203;Concorde;1   Av. du Dr ROUX. 94380;94380;Bonneuil-sur-Marne;94011;610446,830406;2418846,871350;café tabac
530204;L'Express;2   Rue du Président Robert Lakota;91270;Vigneux-sur-Seine;91657;605701,030910;2412136,005285;café tabac
530205;La Civette;107   Avenue du Général de Gaulle;94000;Créteil;94028;608215,850311;2422155,963940;tabac loto
530206;Tabac Alfa;40   Rue Monge;75005;Paris 5e;75105;601135,154530;2427479,056982;café tabac
530208;le Monaco;52/54   Rue de Prt François MITTERAND;91160;Longjumeau;91345;596952,817556;2410983,168408;café tabac
530209;Tabac des Sports;29   R. Jean Jaurès;94510;La Queue-en-Brie;94060;617800,901334;2420772,663622;café tabac
530210;Le Fontenoy;135    Av. de la Division LECLERC;92160;Antony;92002;597522,383389;2416026,504300;café tabac
530211;Le Gambetta;1   Place de Rimini;94100;Saint-Maur-des-Fossés;94068;611742,460707;2421722,527431;café tabac
530212;Le Chiquito;61    Av. du Général de Gaulle;94700;Maisons-Alfort;94046;606861,671417;2422627,401029;café tabac
530213;le Paris Rome;11 Bi   Av. Louis Pasteur;92220;Bagneux;92007;598597,210370;2422161,415106;café tabac
530214;Tabac du Marché;12   Av. Karl Marx;94800;Villejuif;94076;601848,113629;2420670,843800;tabac loto
530215;SUN KFE;34   Bd. de l'Hopital;75005;Paris 5e;75105;601890,559572;2426914,806837;café tabac
530216;Librairie des Templi;14   Place des Charmilles;91160;Longjumeau;91345;598421,436000;2409522,652000;librairie
530217;Les Brugnauts;10   place des Brugnauts;92220;Bagneux;92007;597386,738896;2421278,148875;tabac loto
540001;Tabac De La Cité;221   boulevard Théophile Sueur;93100;Montreuil;93048;609563,637000;2428985,476000;café tabac
540002;Tabac De La Tourell;170   avenue de Paris;94300;Vincennes;94080;606088,750000;2427560,400000;tabac loto
540003;Le Calumet;76   rue de Paris;93260;Les Lilas;93045;605700,820590;2431214,838884;civette
540004;  ;5   avenue Faidherbe;93310;Le-Pre-Saint-Gervais;93061;605533,100819;2431177,277072;civette
540005;Le Pasteur;10   avenue Pasteur;93100;Montreuil;93048;607653,690772;2429428,713935;café tabac
540006;Le Bus;40   avenue du général de Gaulle;93170;Bagnolet;93006;605917,477563;2429564,115564;café tabac
540007;Le Royal;40   boulevard général Leclerc;93260;Les Lilas;93045;606505,380714;2431412,192143;café tabac
540008;Le Saint Laurent;64   boulevard Rouget de L'Isle;93100;Montreuil;93048;607279,679318;2428838,047173;café tabac
540009;  ;160   rue de la République;93230;Romainville;93063;607086,616301;2431199,859528;tabac presse
540010;La Civette;35   boulevard Aristide Briand;93100;Montreuil;93048;608284,469736;2430188,372297;tabac presse
540011;Le Temps Retrouvé;4   rue Raoul Berton;93170;Bagnolet;93006;605967,227265;2430014,067731;librairie
540013;  ;47   avenue de Stalingrad;93170;Bagnolet;93006;606785,921000;2430547,718000;tabac presse
540014;Tabac De Rosny 2;2   avenue de général de Gaulle;93110;Rosny-sous-Bois;93064;610710,073000;2430679,733000;tabac presse
540015;  ;24   rue Girardot;93170;Bagnolet;93006;606579,470614;2430677,478465;tabac presse
540016;Le Marigny;65   rue de Fontenay;94300;Vincennes;94080;607477,176000;2427755,710000;café tabac
540017;  ;33   rue des clos Français;93100;Montreuil;93048;607045,494596;2429710,330642;tabac presse
540018;La Roseraie;9   rue du général Leclerc;93110;Rosny-sous-Bois;93064;611032,779264;2430315,180988;café tabac
540021;Flore De La Havane;246   boulevard A. Briand;93100;Montreuil;93048;608838,914245;2431021,488102;tabac loto
540023;Le Brazza;8   route de Montreuil;93230;Romainville;93063;608281,132000;2431167,525000;café tabac
540024;Le Berry;64   boulevard de la Libération;94300;Vincennes;94080;608061,833870;2427714,465248;café tabac
540025;Le Bois;1   rue Félix Faure;94300;Vincennes;94080;608464,694507;2427628,207235;café tabac
540026;Le Drapeau;18   avenue de Paris;94300;Vincennes;94080;607333,817959;2427387,987140;tabac loto
540027;;80   rue Jean Mermoz;93110;Rosny-sous-Bois;93064;611202,731878;2431416,563104;tabac loto
540028;La Paix;148   rue des Ruffins;93100;Montreuil;93048;610139,468301;2429221,047824;café tabac
540029;Brasserie Saint Ger;120   rue de Bagnolet;75020;Paris 20e;75120;604948,319949;2429088,393612;café tabac
540030;Au Balcon;142   boulevard de Ménilmontant;75020;Paris 20e;75120;603458,490658;2429792,022106;civette
540031;Le Tierce;3   place Auguste Métivier;75020;Paris 20e;75120;603784,731219;2429422,179059;café tabac
540032;La Gascogne;1   square de Gascogne;75020;Paris 20e;75120;605434,478188;2428419,867940;tabac loto
540033;Les Courtilles;151   rue de Bagnolet;75020;Paris 20e;75120;605157,221420;2429389,042249;tabac librairie
540034;Les Incorruptibles;102   avenue du général de Gaulle;94160;Saint-Mandé;94067;605984,570319;2426588,442559;café tabac
540036;Le Romy'S;11   place Gambetta;75020;Paris 20e;75120;604535,248719;2429638,242853;civette
540037;Le Baccara;66   rue de Belleville;75020;Paris 20e;75120;603422,544417;2430575,484034;café tabac
540038;Le Reveil Matin;135   rue de Ménilmontant;75020;Paris 20e;75120;604349,019197;2430198,090205;café tabac
540039;Le Narval;93   rue d'Avron;75020;Paris 20e;75120;605074,800000;2428254,700000;café tabac
540040;Au Bon Coin;2   boulevard Davout;75020;Paris 20e;75120;605485,300000;2427713,500000;tabac librairie
540042;L‘aurore;82   rue Belgrand;75020;Paris 20e;75120;605285,361105;2429576,901399;café tabac
540043;  ;164   rue de la Roquette;75011;Paris 11e;75111;603508,267000;2428929,997000;tabac loto
540044;L'Étoile D'Or;94   avenue Philippe Auguste;75011;Paris 11e;75111;604026,924000;2428595,919000;café tabac
540045;Le Voltigeur;136   rue des Couronnes;75020;Paris 20e;75120;603885,248831;2430502,404636;tabac loto
540046;Le Fontenoy Saint M;7   place Charles Digeon;94160;Saint-Mandé;94067;606032,417474;2427249,552539;café tabac
540047;Le Chiquito;38   rue Levert;75020;Paris 20e;75120;604086,356621;2430749,226412;café tabac
540048;Tabac Pelleport;127   avenue Gambetta;75020;Paris 20e;75120;604765,598000;2430003,024000;civette
540050;Le Jean Bart;17   rue Petion;75011;Paris 11e;75111;603285,522539;2428964,440786;café tabac
540051;Le Cantal;20   rue Deveiria;75020;Paris 20e;75120;604603,435609;2430490,698643;café tabac
540052;La Lorraine;59   boulevard Mortier;75020;Paris 20e;75120;605319,843803;2429941,422966;café tabac
540053;L‘obelisque;41   rue saint-Blaise;75020;Paris 20e;75120;605165,036000;2428878,191000;tabac presse
540054;Le Vizir;126   avenue Parmentier;75011;Paris 11e;75111;602636,277000;2429975,658000;café tabac
540055;Le Votigeur;59   rue du faubourg saint-Antoine;75011;Paris 11e;75111;602706,100000;2428183,650000;café tabac
540056;  ;174   boulevard Voltaire;75011;Paris 11e;75111;603509,386000;2428550,860000;librairie
540057;Tabac Saint-Antoine;203   rue du faubourg saint-Antoine;75011;Paris 11e;75111;603375,824552;2428012,776763;café tabac
540058;Le Gallia;39   rue saint-Ambroise;75011;Paris 11e;75111;603139,448435;2429415,246931;café tabac
540059;Voltaire Presse;209   boulevard Voltaire;75011;Paris 11e;75111;603862,655000;2428232,871000;librairie
540060;11 Avenue;46   avenue Parmentier;75011;Paris 11e;75111;602994,941000;2429259,437000;café tabac
540061;Le Royal Parmentier;17   avenue Parmentier;75011;Paris 11e;75111;603080,350000;2429127,900000;café tabac
540062;Havana'S;88bis   avenue Parmentier;75011;Paris 11e;75111;602789,223634;2429663,800085;tabac loto
540063;Le Morzine;32   boulevard Richard-Lenoir;75011;Paris 11e;75111;602545,221000;2428744,705000;café tabac
540064;Le Jean Bart;159   rue de Paris;93260;Les Lilas;93045;606003,907795;2431352,315637;café tabac
540065;Le Saint Fargeau;108   avenue Gambetta;75020;Paris 20e;75120;604955,108000;2430333,896000;café tabac
540066;La Campagne À Paris;8   rue Henri Duvernois;75020;Paris 20e;75120;605481,116574;2429408,848826;tabac presse
540067;  ;5   rue Eugène Varlin;93100;Montreuil;93048;608095,083000;2429048,573000;tabac presse
540068;Le Philosophe;262   boulevard Voltaire;75011;Paris 11e;75111;604078,791000;2428037,388000;café tabac
540069;Tabac Des Rigollots;153   rue Defrance;94300;Vincennes;94080;608788,541000;2427914,683334;café tabac
540070;L' AUBISQUE;113   rue des Pyrénées;75020;Paris 20e;75120;605024,020650;2428648,963446;café tabac
540071;Le Carnot;1   avenue de Verdun;93230;Romainville;93063;607639,950000;2431727,959000;tabac loto
540072;Le Soleil Levant;55   Av.de la Republique;75011;Paris ;75111;603039,329000;2429588,301000;café tabac
540073;Tabac Roquette;41   rue de la Roquette;75011;Paris 11e;75111;602734,571234;2428545,916104;civette
540074;Le Celtique;175   boulevard de la Boissière;93100;Montreuil;93048;609199,112743;2431015,155970;café tabac
540076;Fer A Cheval;73   avenue Adrien Raynal;94310;Orly;94054;605240,107151;2416258,885663;café tabac
540077;Librairie Résidence;42   rue des Froides Bouillies;91200;Athis-Mons;91027;601969,180775;2411890,496153;tabac librairie
540078;Toum Tabac;.   C. Cial de la Croix du Sud;94550;Chevilly-Larue;94021;600158,550000;2419034,300000;tabac
540079;Civette Des Gondole;64   avenue Victor Hugo;94600;Choisy-le-Roi;94022;606225,700000;2418935,700000;café tabac
540081;Le Rouget De Lisle;7   rue Jean Jaurès;94600;Choisy-le-Roi;94022;605206,639109;2418475,296061;café tabac
540082;Tabac De La Gare;3   place de la Gare;91600;Savigny-sur-Orge;91589;601110,835215;2408620,904817;café tabac
540083;Le Fontenoy;34   avenue François Mitterrand;91200;Athis-Mons;91027;602607,473802;2411351,343774;tabac presse
540084;Tabac De La Tour;15   rue de la Tour;94550;Chevilly-Larue;94021;601657,996000;2418335,576000;café tabac
540085;  ;71   avenue Aristide Briand;92160;Antony;92002;597818,136857;2417744,174000;presse
540086;  ;48   avenue Jean Mermoz;91170;Viry-Châtillon;91687;602268,952000;2406689,313000;tabac presse
540087;  ;28   Grande rue;91260;Juvisy-sur-Orge;91326;602935,183900;2410037,088060;café tabac
540088;Le Diplomate;57   avenue de la République;94260;Fresnes;94034;598706,323176;2417978,312405;café tabac
540089;Au Buisson;28   rue d'Estienne d'Orves;91370;Verrières-le-Buisson;91645;594871,987088;2416667,535712;café tabac
540090;Orly presse;8   place du fer à cheval;94310;Orly;94054;604937,195000;2416126,872000;librairie
540091;La Belle Étoile;9   place du Marché;94320;Thiais;94073;604068,566162;2418440,771393;café tabac
540092;TRAM'S Café;2   avenue de la République;94550;Chevilly-Larue;94021;602307,968618;2418353,283996;café tabac
540093;;18   boulevard du maréchal Juin;91370;Verrières-le-Buisson;91645;595300,050000;2417155,150000;tabac
540094;Le Napoléon;9   rue Albert 1er;94600;Choisy-le-Roi;94022;605457,508175;2417626,988186;café tabac
540095;Le Diplomate;103   rue du général Leclerc;94000;Créteil;94028;609530,693730;2421232,714947;café tabac
540096;Hall De Presse;12   allée du Commerce;94000;Créteil;94028;610015,611999;2419966,169143;librairie
540097;Le Port;9   av.du Gén.Pierre Billotte;94000;Créteil;94028;608801,949535;2419641,181711;tabac presse
540098;Le Royal Bleuet;115   rue Chéret;94000;Créteil;94028;608792,902357;2423032,737295;café tabac
540099;Le Calumet;.    C. Cial Créteil Soleil;94000;Créteil;94028;608698,550000;2420398,400000;tabac
540100;Tabac Laporte;22   cours des Juilliottes;94700;Maisons-Alfort;94046;607869,654426;2422887,591872;tabac
540101;L‘auréole;8   Bd de Montaigut;94000;Créteil;94028;607825,013730;2421483,747115;tabac librairie
540102;Tabac De La Mairie;175   rue Paul Vaillant-Couturier;94140;Alfortville;94002;606103,350000;2422917,100000;café tabac
540103;Totem;27   rue de Falkirk;94000;Créteil;94028;609069,806984;2419247,259362;tabac presse
540104;La Bonne Fortune;65   avenue François Mitterrand;94000;Créteil;94028;609648,314762;2418912,906325;tabac presse
540106;La Civette;29   avenue de la République;94700;Maisons-Alfort;94046;607137,829828;2422687,402162;café tabac
540107;L‘interlude;2   rue saint-Simon;94000;Créteil;94028;608577,817153;2421363,399328;café tabac
540108;Eliyah;2   rue Eugène Henaff (c. Cial );94400;Vitry-sur-Seine;94081;605942,204066;2421783,886909;tabac librairie
540109;Chez Robert;1   rue des 3 Frères Mimerel;94400;Vitry-sur-Seine;94081;602648,210007;2419353,727566;café tabac
540110;Maison De La Presse;81   avenue du général de Gaulle;94240;L'Haÿ-les-Roses;94038;600644,150000;2420540,765909;tabac librairie
540111;Le Terminus;126   rue Jean Jaurès;94800;Villejuif;94076;602228,141320;2421129,297800;tabac loto
540112;Toute La Presse;5   avenue Aristide Briand;94240;L'Haÿ-les-Roses;94038;599914,292388;2420094,139329;librairie
540113;Le Nemrod;124   rue Julien Grimau;94400;Vitry-sur-Seine;94081;602984,096827;2419876,836335;café tabac
540114;Le Fontenoy;120   avenue Ernest Havet;94400;Vitry-sur-Seine;94081;604868,048533;2421277,206016;café tabac
540115;Le Rallye;77   rue Jean Jaurès;94800;Villejuif;94076;602204,000000;2421601,300000;café tabac
540116;  ;131   boulevard Stalingrad;94400;Vitry-sur-Seine;94081;603118,741456;2422580,299901;librairie
540117;  ;25   rue du docteur Calmette;94400;Vitry-sur-Seine;94081;603657,992000;2422631,161000;tabac loto
540119;Le Royal;36   rue Marcel Grosmenil;94800;Villejuif;94076;601357,488000;2422212,050000;café tabac
540120;Le Reinitas;6   place Paul Froment;94400;Vitry-sur-Seine;94081;604830,483508;2420894,855640;café tabac
540121;Le Royal;9   rue de Chevilly;94240;L'Haÿ-les-Roses;94038;600329,209660;2419757,646336;café tabac
540122;Le France ;33   avenue Eva Salmon;94400;Vitry-sur-Seine;94081;604895,753796;2422599,580588;tabac librairie
540123;Le Petit Robinson;1   avenue Henri Barbusse;94240;L'Haÿ-les-Roses;94038;599376,500000;2420118,286034;café tabac
540124;;2BIS   avenue du 25 août 1944;94320;Thiais;94073;604777,134939;2418265,618569;presse
540125;Le Gitane;110   avenue du Colonel Fabien;94400;Vitry-sur-Seine;94081;602945,688000;2420950,669000;café tabac
540126;Cafe De La Mairie;2   place de L'Église;91200;Athis-Mons;91027;603866,944000;2412195,465000;café tabac
540127;Le Pari;6   place Charles de Gaulle;94150;Rungis;94065;601046,961238;2416738,366431;café tabac
540128;Café du bonheur;63   rue Chéret;94000;Créteil;94028;609108,471168;2422708,445565;café tabac
